cc6b743,Harold Hodgins,11 hours ago,Merge branch 'master' of https://github.com/Sjohnston3700/CP317_MLS_Project
f9ee2c8,xyfke,7 weeks ago,Updates UI Design with new images and description
813afbf,maichongju,7 weeks ago,Merge branch 'master' of https://github.com/Sjohnston3700/CP317_MLS_Project
2a2d2cd,maichongju,7 weeks ago,Fixed getCourseMember(0 typo
22fa295,xyfke,7 weeks ago,Update text for button and input field
2133d95,Jacob Heard,7 weeks ago,Merge branch 'master' of https://github.com/Sjohnston3700/CP317_MLS_Project
042c69e,Jacob Heard,7 weeks ago,Testing Brightspace API in PHP
2d632ab,maichongju,7 weeks ago,Fixed getApiVersions, Added getCourseMember()
18c1910,maichongju,7 weeks ago,Added getApiVersions() in API.py
9b448a1,xyfke,7 weeks ago,import sys, re & FEEDBACK_PATTERN from Grade.py
1e07e9d,Troy Nechanicky,7 weeks ago,made all constructors take JSON params, added missing objects to constructors, rename public_comment to comment. Specified grade file format, revised detailed design, added params of pages
f8976fa,Troy Nechanicky,7 weeks ago,made User subclass of OrgMember, various other small edits
2c54cdc,Jacob Heard,7 weeks ago,Added parse_grades_csv, other minor changes
b2c3272,Jacob Heard,7 weeks ago,Merge branch 'master' of https://github.com/Sjohnston3700/CP317_MLS_Project
b5374ca,Jacob Heard,7 weeks ago,Added parse_grades_csv, other minor changes
9172e03,Troy Nechanicky,7 weeks ago,fixed merge. Forgot to pull before committing.
8980c8e,Troy Nechanicky,7 weeks ago,revised back-end functions, add JSON, HTTP Codes sections
791e25b,Sarah Johnston,7 weeks ago,Made changes to design to reflect new php structure. Added /wrapper and /obj. Added a classExample.php. This is a template class that can be used to build all classes. Shows example of getters, setters, and inst. object and setting initial attributes
3c33747,Sarah Johnston,7 weeks ago,Setup initial php project structure. root/index.php is finished. Root is the web accessible files. /views contains same as /templates in python project.
7bd1fc5,Sarah Johnston,7 weeks ago,Put logout, name, help, and courses on nav. Made error handling modal in upload.html with custom error and warning messasges. Removed buttons and added table to view grades in grades_uploaded.html.
5c3b438,Michelle Wong,7 weeks ago,Added error_checking, parse_file, and mdified set_grades_manual_data in section 5 of the design doc. Deleted set_grades_file_data.
45d08ba,Michelle Wong,7 weeks ago,Modified Section 5.1-5.5 of Design Doc. Added desc point where courses will be sorted and grades must be higher or equal to 0
b6dff38,xyfke,7 weeks ago,Edit UI Design
72e05f8,xyfke,7 weeks ago,Changes to UI Design
fe5602d,Sarah Johnston,7 weeks ago,Changed project structure in design.html, deleted php version and made a note of different file extensions, added the css files, added home page to requirements, deleted update_grade_item.html
c60e10f,Lucas Boulanger,8 weeks ago,Requirements - Fixed ToC integration, added new logout page functionality
967770c,Troy Nechanicky,8 weeks ago,minor changes to wrapper class diagram
7822511,Sarah Johnston,8 weeks ago,Added jquery, changed all js to jquery. PLEASE USE JQUERY FROM NOW ON - NO MORE JAVASCRIPT. Added coding_standards.txt. Please read for standards. More will be added later.
cdbeb07,Sarah Johnston,8 weeks ago,Fixed table of contents in design
2165fc3,Sarah Johnston,8 weeks ago,Added stuff to wrapper design in case we have to show V2 in class today.
c11d935,Hind-Althabi,8 weeks ago,Design: update authors
d947027,Sarah Johnston,8 weeks ago,Changed img routes in wrapper design, will push this to test server too
c9f01d2,Sarah Johnston,8 weeks ago,Design doc: changed styling on img, changed imgs for pop-ups, fixed grammar/tense issues throughout, redid project structure again because someone changed it, changed method names to use snake_case instead of camelCase, changed some item descriptions that were slightly inaccurate. This is the version that will be pushed to the test server for today's due date.
7aa46b3,Troy Nechanicky,8 weeks ago,shit, forgot some methods
0996caa,Troy Nechanicky,8 weeks ago,fixed typo in design_wrapper
3c433b0,Troy Nechanicky,8 weeks ago,added missing operations to wrapper diagrams. Was keeping me up
8ce4b5c,Troy Nechanicky,8 weeks ago,fixed errors with wrapper diagrams, removed search from flow diagram, fixed errors in design doc
6ca5ce9,Troy Nechanicky,8 weeks ago,finished wrapper design and associated diagrams. also added brightspace instance package to package diagram
ca2c21c,xyfke,8 weeks ago,Merge branch 'master' of https://github.com/Sjohnston3700/CP317_MLS_Project
d7b27df,xyfke,8 weeks ago,Changes to design section 4
612e798,Weibin (David) Ma,8 weeks ago,added flow diagram to section 3
212aa0b,ypang1997,8 weeks ago,Merge branch 'master' of https://github.com/Sjohnston3700/CP317_MLS_Project
db43c73,Weibin (David) Ma,8 weeks ago,Added flow diagram
7749d2f,ypang1997,8 weeks ago,Updated design wrapper introduction. Changed spelling error (implimented->implemented)
5e91bb8,Michelle Wong,8 weeks ago,Modified section 5 of design doc based off Asana tickets
b0b02c2,Sumeet Jhand,8 weeks ago,Added LogoutView back
fb05332,Sumeet Jhand,8 weeks ago,Revert "Updated analysis doc: removed LogoutView, added Pirajeev to SQA"
18a5de8,Sumeet Jhand,8 weeks ago,Updated analysis doc: removed LogoutView, added Pirajeev to SQA
512f321,Troy Nechanicky,8 weeks ago,Merge branch 'master' of https://github.com/Sjohnston3700/CP317_MLS_Project
905afc5,Troy Nechanicky,8 weeks ago,upload.html: commented out search button and total students, added spacing between choose and upload file buttons
fbb8c39,Michelle Wong,8 weeks ago,Added content to section 5.2.2 Service details
cc9fbdf,Troy Nechanicky,8 weeks ago,added attribute types and operations to wrapper class diagram. Added additional required requests to wrapper requirements
d329b20,Troy Nechanicky,8 weeks ago,home: fixed spelling mistake; index: commented out Docs and Upload tabs as shouldn't exist
72fdef6,Hind-Althabi,8 weeks ago,design : modified Packages
5c12c47,Hind-Althabi,8 weeks ago, Design - merge section 6 into section 2
44563a6,Lucas Boulanger,8 weeks ago,Changes to SPMP - merged contents of section 7 to rest of doc, as per changes made by Troy in feat/test-feature (troy_do_not_delete) branch
d5ef04e,Sophie Wang,8 weeks ago,Changed pathways (../../.. to ../)
3192524,Sophie Wang,8 weeks ago,Unified Introduction for SPMP and Requirements documents
b7bd1ac,Troy Nechanicky,8 weeks ago,design: added back in package paragraph I removed in previous commit. May want to combine with backend description
4f20990,Troy Nechanicky,8 weeks ago,design: edited package description, minor edits to UI descriptions, fixed src paths
1317605,xyfke,8 weeks ago,UI of design doc and some screenshots
62e666e,Sarah Johnston,8 weeks ago,Fixing merge conflicts
06f3512,Sarah Johnston,8 weeks ago,Added in Luc's changes to software planning and requirements
9e0ce2a,Troy Nechanicky,8 weeks ago,Merge branch 'master' of https://github.com/Sjohnston3700/CP317_MLS_Project
4418d29,Troy Nechanicky,8 weeks ago,changed Host to ressemble ValenceAPI class in current implementation
1880c4c,TylerGwynn,8 weeks ago,Merge branch 'master' of https://github.com/Sjohnston3700/CP317_MLS_Project tweak and adding api requirements
3396a93,TylerGwynn,8 weeks ago,Updated API requirements in Wrapper req. and changed Desire2Learn to D2L in ezMarker req. doc
a6f6c47,Troy Nechanicky,8 weeks ago,modified associations and attributes of wrapper class diagram
35b2faf,Sarah Johnston,8 weeks ago,Fixed project structure in design
a832c5c,Sumeet Jhand,8 weeks ago,Fixed h5 subsection number not resetting in toc_generator
f9bff9f,Sarah Johnston,8 weeks ago,Removed /documentation and /pages. Moved all pages under /templates. Added project stucture to design and design_wrapper. Made all docs valid html, added toc-generator script include to all docs. Fixed up routing in app.py to comply with new file structure.
6b6c6a0,LucBoulanger,8 weeks ago,Missed one in requirements_raw: added dashes to all occurances of frontend and backend
4fb4097,LucBoulanger,8 weeks ago,Changes to spmp_raw: added mention of Autograder as driving force, added dashes to all occurances of frontend and backend
683e7c8,Sophie Wang,8 weeks ago,Updated ezMarker/Analysis with more details about objects
0ff419c,Hind-Althabi,8 weeks ago,upload object diagram of analysis wrapper
bdf939a,Troy Nechanicky,8 weeks ago,Merge branch 'master' of https://github.com/Sjohnston3700/CP317_MLS_Project merge changes to spmp and analysis_raw
e402559,Troy Nechanicky,8 weeks ago,modified wrapper analysis class diagram
bd77cc1,Sophie Wang,8 weeks ago,Got rid of "Coordinates" in analysis_raw
7e1ae4c,Sophie Wang,8 weeks ago,Updated analysis_raw for grammar, awaiting feedback on presentation of objects
b48ba23,Sophie Wang,8 weeks ago,Updated SPMP raw with updated goals in regards to schedule, and grammar edits for readability
04bfc80,Sophie Wang,8 weeks ago,Updated /python/templates/documentaion/spmp_raw.html Section 6 Process Model to reflect actual schedule.
afe8128,Troy Nechanicky,8 weeks ago,Merge branch 'master' into development merge Sumeet's changes to development to master
e550c91,maichongju,8 weeks ago,Fix arrow, attributes problem for class diagram
ba7f5a2,Sumeet Jhand,8 weeks ago,Updated analysis doc: removed Host object, edited authors, removed class diagram, changed IndividualGradingView to ManualGradingView
c53fd2a,Lucas Boulanger,8 weeks ago,Small grammar fixes to spmp_raw
1dfc622,Sarah Johnston,8 weeks ago,Added heroku deployment instructions for new app structure. Removed extra .gitignore in /python
87a562a,Sarah Johnston,8 weeks ago,Fixed conf_basic.py and app.py to work on localhost. Had to put /static inside of /python in order for Flask to serve css files
27d76b7,Sarah Johnston,8 weeks ago,Moved python project into /python. Created a /php folder (currently empty). The /static folder in the root directory will house all JS and CSS files shared between PHP and Python frontends
cf32ec0,Sarah Johnston,8 weeks ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project
88c4dae,LucBoulanger,9 weeks ago,Modified section 2 and 3 of requirements_raw to reflect that update grade item total is now an available option on the grade item page
608ae6f,Hind-Althabi,9 weeks ago,updated object diagram in analysis wrapper, added/removed some entity and control objects
6c194ff,maichongju,9 weeks ago,Update analysis wrapper diagram (Fix David said during in the class)
0769b91,maichongju,9 weeks ago,Update analysis warapper class diagram
fd13240,Sarah Johnston,9 weeks ago,Removed all styled docs
8e8c478,Sarah Johnston,9 weeks ago,Removed styled docs
68125db,Sarah Johnston,9 weeks ago,Analysis edited
f95e184,Sarah Johnston,9 weeks ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project
715f786,Sarah Johnston,9 weeks ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development
6695598,Sarah Johnston,9 weeks ago,Removed styled analysis doc
98b4267,Hind-Althabi,9 weeks ago,update analysis_wrapper_raw  by adding objects diagram
83c320e,Sarah Johnston,9 weeks ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project
b1eeea0,Sarah Johnston,9 weeks ago,Added styled analysis doc, added raw analysis doc, added button on doc page that links to analysis doc
47260a3,Sumeet Jhand,9 weeks ago,Updated analysis document: renamed GradingView to BulkGradinView and added IndividualGradingView, added ChangeGradeTotalController and ChangeGradeTotalController, updated object diagram to reflect previous changes, misc. grammar edits.
0e187d3,Sarah Johnston,9 weeks ago,Added general popup function in modal.js. Included this file in index.html. Added a header section to upload.html that shows the current course and has a button to change grade total. Added modal to change total.
b5c3293,Sumeet Jhand,9 weeks ago,Updated analysis: added class and object diagrams, added/removed some boundary and control objects, added TOC generation script to /static/js/
1202d18,LucBoulanger,9 weeks ago,Mentioned building an existing project in setion 1 of requrements_raw
7e447ed,TylerGwynn,9 weeks ago,SQA on wrapper requirements sec 3, mostly links
9c46fab,Troy Nechanicky,9 weeks ago,removed documentation folder that was added by a bad commit. Finished cleaning up section 3 of wrapper req. doc.
ce87f2e,Sarah Johnston,9 weeks ago,Added error-modal.js, added button margins on report page, moved remove buttons over on upload.html. Added modal to report page to prompt user to go back and set a missing grade
02fd33c,Sarah Johnston,9 weeks ago,Added controllers, entities, and boundary objects to ezmarker analysis doc
a11ea0a,Hind-Althabi,9 weeks ago,change
ed03c61,Hind-Althabi,9 weeks ago,update design_raw
f460279,simity,9 weeks ago,gradesUploaded fixed
d2b9985,Sumeet Jhand,9 weeks ago,Links to ezMarker domain now also open in a new tab
08034dd,Sumeet Jhand,9 weeks ago,External links in SPMP now open in a new tab
d0ce48d,Sarah Johnston,9 weeks ago,Merge branch 'development' of https://github.com/Sjohnston3699/CP317_MLS_Project into development
b1c728a,Sarah Johnston,9 weeks ago,Added search bar and manual student inputs. Made changes to elemnts.css
1f87273,Sophie Wang,9 weeks ago,Added mention of Flask, fixed more grammar
0216812,Sophie Wang,9 weeks ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development
8420d3e,Sophie Wang,9 weeks ago,Got rid of most external definitions and added mention of 2 versions of project with 2 wrappers, fixed some grammar
066170c,sara2080,9 weeks ago,Added detail to wrapper requirements in sec 3
bb0e84f,Sarah Johnston,9 weeks ago,Completed Web Architecture section of design_raw. Explained PHP Python, Apache, and Flask.
341ca62,Sarah Johnston,9 weeks ago,Changed page routes in app.py to correspond with new page file organization /pages
0b688af,Troy Nechanicky,9 weeks ago,mocked up desired changes
ebb2c99,harohodg,9 weeks ago,Updated boundary objects
8b711eb,Troy Nechanicky,9 weeks ago,fixed merge
4b3d8d5,Troy Nechanicky,9 weeks ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development merged wrapper doc changes
ea458b4,Troy Nechanicky,9 weeks ago,updated design templates
9fc66e2,TylerGwynn,10 weeks ago,final SQA
9139dcd,harohodg,10 weeks ago,Removed atributes from entity objects list. Added Credentials entity.
921516e,Troy Nechanicky,10 weeks ago,merged changes
ab36094,Troy Nechanicky,10 weeks ago,updated class diagram to follow standards, updated ezMarker req to mention building 2 versions, added links to API docs to wrapper req along with other small fixes
9192fe2,LucBoulanger,10 weeks ago,Tyler added to SQA list
54e44ac,maichongju,10 weeks ago,Update analysis wrapper diagram UML file
3c8eeea,LucBoulanger,10 weeks ago,changes to section 1, 1.3, external link fixes, HTML fixes
8c2936c,maichongju,10 weeks ago,Update warpper_class_diagram
8b5bded,maichongju,2 months ago,update wrapper class diagram
5ee51fe,maichongju,2 months ago,analysis_class_diagram warpper update
25c174e,maichongju,2 months ago,Update student class for wrapper diagram
f8a7cf4,harohodg,2 months ago,Updated list of entity and control objects
53750d1,Troy Nechanicky,2 months ago,added requirement to design_raw template and added requirement,grammar fixes to req. file
0d7a4d9,TylerGwynn,2 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development
f710ea6,TylerGwynn,2 months ago,present tense active voice and small fixes / clarifications
768f538,harohodg,2 months ago,Updated list of entity objects.
eee796e,maichongju,2 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development
9dd9389,maichongju,2 months ago,update_wrapper_class_diagram
099b78b,Troy Nechanicky,2 months ago,added formatting to analysis_wrapper and created design_wrapper template
90e9eb5,Sumeet Jhand,2 months ago,Fixed TOC script for design document
2b9c9fc,Troy Nechanicky,2 months ago,edited process_flow, created design template, added new formatting to req_wrapper
6206a58,maichongju,2 months ago,analysis_wrapper_UML
03a0bbe,xyfke,2 months ago,Edit diagram
0d68f69,Lucas Boulanger,2 months ago,Changes to how grade total error is handled - not completely fixed tho
5bdfffe,xyfke,2 months ago,Add process flow diagram
0190340,Troy Nechanicky,2 months ago,Added & edited Amardeep's anal intro, added & edited Sumeet's req wrapp intro, edited req wrapp sec 3
b33a429,Lucas Boulanger,2 months ago,Generalized Autograder file formate to txt
cff8e1f,Troy Nechanicky,2 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development merged analysis_raw changes
9691481,Troy Nechanicky,2 months ago,edited introduction for content and listed new requirements forthe document
cfeaa27,sara2080,2 months ago,Analysis intro added
a4fba19,Troy Nechanicky,2 months ago,added wrapper analysis template and added Sumeet's introduction to wrapper req
f4e9b9e,Troy Nechanicky,2 months ago,more organization changes
9b217c6,Troy Nechanicky,2 months ago,reorganized documentation
58ee325,Troy Nechanicky,2 months ago,added Fa Fa's sec. 3 to wrapper req. and created analysis template
37e3f8e,Troy Nechanicky,2 months ago,created template for requirements_wrapper
c77dd5a,Sarah Johnston,2 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project
071051a,Sarah Johnston,2 months ago,Copied docs to styled html pages.
33bcd93,Troy Nechanicky,2 months ago,fixed html typo
9a0ab8f,Troy Nechanicky,2 months ago,improved introductions and grammar
996b3c9,Sophie Wang,2 months ago,QA'd the entire document
ed2a940,Associate,3 months ago,No more future tense - sentence structure and grammar fixed
278d214,Associate,3 months ago,Syntax changes - Jaenuz Gorospe
dcc7f97,Sophie Wang,3 months ago,Deleted sections 7.1, 7.6 as they were too extra for our project.
4b1dcaa,MarkKokan,3 months ago,Added some reference links and Revision notes to Version history
381ef12,Lucas Boulanger,3 months ago,Link fixes
c7e651f,Troy Nechanicky,3 months ago,updated section 1
00d099b,Lucas Boulanger,3 months ago,Small grammar fix, added periods where needed.
2c51c90,HarjodhSingh,3 months ago,Changes from listed problems made
7bb82fb,Sarah Johnston,3 months ago,Fix merge conflicts
49ad61b,Sarah Johnston,3 months ago,Fix merge conflict
effff90,Sarah Johnston,3 months ago,Fix merge conflict
613c43e,Sarah Johnston,3 months ago,Added image to show current upload interface in MLS
8fd2440,Sarah Johnston,3 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project
eaa762c,Sarah Johnston,3 months ago,Updated styled docs to be in-line with raw_html files
172ccce,Sarah Johnston,3 months ago,SQA on requirements and spmp. Small chanes. Made things consistent between both docs
2e647bd,Sarah Johnston,3 months ago,Changes made to requirements doc
dd01d89,Sarah Johnston,3 months ago,Added links, changed lots of wording, redid some sections for V2 of SPMP due tomorrow. Made naming of terms consistent.
ff2c4de,HarjodhSingh,3 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development
5c6bf89,HarjodhSingh,3 months ago,After SQA version 2.0, minor edits made
8b5bb73,Troy Nechanicky,3 months ago,added '2017' qualifier
b7c8850,Troy Nechanicky,3 months ago,grammar fixes
5c83252,Troy Nechanicky,3 months ago,added and edited Deep's changes from Deep.docx or something
59408ca,Troy Nechanicky,3 months ago,revert changes made by Deep where .html was deleted
c5436fb,DeepRaithatha,3 months ago,updated requ. doc intro
619fb41,Troy Nechanicky,3 months ago,added reference links
1a3e067,Troy Nechanicky,3 months ago,Added Marko's changes from his .docx file. Also a couple of random grammar fixes
7aca9d8,Troy Nechanicky,3 months ago,added changes Jose made to a copy of this file (sections 1 - 3), along with various other small changes
be79e4d,Sophie Wang,3 months ago,Updated process model, including added time for documents
20f8390,Sophie Wang,3 months ago,Updated sections 6 and 7
e6aaf16,JRomero300,3 months ago,Edits to SPMP section 1 - 3.0
a66a2fd,markomihailovic,3 months ago,Add files via upload
357c849,Troy Nechanicky,3 months ago,Completed some feedback tickets and corrected minor grammar mistakes
0077162,TylerGwynn,3 months ago,Redoing links, now first mention of every later-defined term links to that entry, and API is linked in the Brightspace definition
494cb17,simity,3 months ago,Added 5.1.2
5a7fd22,TylerGwynn,3 months ago,Req Doc: Present tense + Active Voice + lil fixes
983581c,Sophie Wang,3 months ago,Added new sections to SPMP 6.2
1a3de62,Sarah Johnston,3 months ago,Fixed styling before pushing
b76bc07,Sarah Johnston,3 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project
eee2e09,Sarah Johnston,3 months ago,Formatted requirements and spmp
d96f6d9,Troy Nechanicky,3 months ago,changed use_case_diagram to correct file format
5d3c0cf,Troy Nechanicky,3 months ago,minor changes to requirements. Many grammar, slight improvements, and clarification/simplification changes to SPMP
f0999df,Troy Nechanicky,3 months ago,Completed all remaining feedback from SQA, in addition to small gramatical changes. See SQA spreadsheet for specific issues resolved
2d2ba92,Simon Phothitay,3 months ago,Added brief descriptions of subsections, and minor edits
9a6602c,Simon Phothitay,3 months ago,Added a semester schedule to section 1.5
f310da7,Lucas Boulanger,3 months ago,Weeee more small fixes
5a012c3,Lucas Boulanger,3 months ago,Fixes to subheading/bolding and sub section consolidation
e058fe3,JGorospe24,3 months ago,Fixed grammatical errors
274b9f5,JGorospe24,3 months ago,Reworded 1.1 and removed bullets
1544e37,Lucas Boulanger,3 months ago,changes to section 3.1, less sections, same content
2bdec79,HarjodhSingh,3 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development
4c809c4,HarjodhSingh,3 months ago,QA of requirements doc round 1
a52e0cd,Sophie Wang,3 months ago,updated section 7 of spmp
01dd2dd,Hind  Aldhabi,3 months ago,Fixing merge conflicts
851633e,Hind  Aldhabi,3 months ago,i fixed changed readme
46a436f,Sarah Johnston,3 months ago,Merge branch 'development' of https://github.com/Sjohnston3699/CP317_MLS_Project
4ea89e2,Sarah Johnston,3 months ago,Added more styling, added documentation, proof read and edited docs, added raw HTML, added pictures, added UI prototype pics to appendix b of requirements
1c25d4e,Sarah Johnston,3 months ago,Fixing merge conflicts
819107d,Sarah Johnston,3 months ago,Added laurier colours and made nav bar change depending if user is logged in or not
bc4c740,Sarah Johnston,3 months ago,Made a home page, documentation home page, and linked to requirements and software planning documents
baa8685,TylerGwynn,3 months ago,Added Table of Contents to Req Document HTML
55b911f,Sumeet Jhand,3 months ago,Low key removed the "saved from" comment
df728c9,Sumeet Jhand,3 months ago,Corrected typo in SPMP HTML page
cd10def,Sumeet Jhand,3 months ago,Added SPMP HTML page
7ddfae8,Tyler Gwynn,3 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development
28b24b8,Sarah Johnston,3 months ago,Made changes to conf_basic.py for development
00730b3,Sarah Johnston,3 months ago,Changed config file
0a7781f,Sarah Johnston,3 months ago,Changed conf files for new test server
13393c3,Tyler Gwynn,3 months ago,Added use case diagram and half-finished HTML version of requirements doc, still needs table of contents.
5a81f3c,Sarah Johnston,3 months ago,Changed conf files for new test server
c9b6c17,JRomero300,3 months ago,Updated version for overview,references and definitions
9d9877a,markomihailovic,3 months ago,Add files via upload
c1552cf,Troy Nechanicky,3 months ago,finished sec2 & sec3. Left underscores for things that need to be updated
d4755b4,Troy Nechanicky,3 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development
eb56489,JRomero300,3 months ago,Add files via upload
93e810e,Troy Nechanicky,3 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development
3ac83d0,Troy Nechanicky,3 months ago,updated doc
cefb1a8,DeepRaithatha,3 months ago,Introduction of SRS - Deep Raithahta
af6c950,Troy Nechanicky,3 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development merge local doc changes with UI changes
916e8f4,Sarah Johnston,3 months ago,Made index file. Did frontend first draft
86e1cca,Sarah Johnston,3 months ago,Merge branch 'development'
fe8add6,Sarah Johnston,3 months ago,Added index file. Finished UI for most pages.
f19f5ac,Lucas Boulanger,3 months ago,second draft, specific requirements
16c85a6,Troy Nechanicky,3 months ago,more updates, still need more info on UI
ef19b04,Sophie Wang,3 months ago,oops, I forgot to save file. Up to date file uploaded. Note to QA, if I forgot to modify the parts that I say I'm going to modify, please message me on Slack.
1bc8756,Sophie Wang,3 months ago,cloud sections 6 to 7, still in working status
cb85188,Troy Nechanicky,3 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development combine lucas' lucas.txt commit and my Troy_Sec2.docx commit
4f0a73f,Troy Nechanicky,3 months ago,Missing UI design and name of project. Otherwise done
03c9e8e,Lucas Boulanger,3 months ago,first draft, requirements 3 - specific requirements
938c58e,Troy Nechanicky,3 months ago,in case I die tonight. rough draft.
5b9c1a4,Sarah Johnston,3 months ago,Added a project setup text file for localhost configuration
6426190,Sarah Johnston,3 months ago,Added a .gitignore so git will ignore __pychache__ files. Added conf_basic.py with proper configurations to run on localhost. Deleted template_conf_basic.
0b98313,Sophie Wang,3 months ago,Revert "resolve merge conflict"
a593c23,Sophie Wang,3 months ago,added my file for spmp
f2edc8c,Sophie Wang,3 months ago,resolve merge conflict
f009208,Sarah Johnston,3 months ago,Added sarah.txt
8d231d9,DeepRaithatha,3 months ago,Merge branch 'development' of https://github.com/Sjohnston3700/CP317_MLS_Project into development
cb976be,DeepRaithatha,3 months ago,made an edit to your name. txt
f418f69,Sjohnston3700,3 months ago,Delete ~$ftware Requirements.docx
d48d108,Sarah Johnston,3 months ago,Added /requirements and /spmp. Please put your work for your sections in here.
b316c2b,Sarah Johnston,3 months ago,Added /documentation directory. Made title pages, table of contents, and header sections for Requirements and Software Planning docs
b0d371c,Sjohnston3700,3 months ago,Delete README.md
dd20e58,Sarah Johnston,3 months ago,First commit on new branch
a812e09,Sophie Wang,3 months ago,_(:3/ <)_
5af3091,Sarah Johnston,3 months ago,I changed the file README.txt
959d73e,Sarah Johnston,3 months ago,Migrating from bitbucket to github
e77c3cc,Troy Nechanicky,3 months ago,added my name to txt
f11c1e7,Sarah Johnston,3 months ago,Added test.txt
c07dd1d,Sjohnston3700,3 months ago,Initial commit